split,query_id,user_query,query_audio_category,user_query_len_chars,user_query_len_words
train,218__aggressive_intense__tpl_28,подбери жесткую музыку для видео,aggressive_intense,32,5
train,218__aggressive_intense__tpl_18,хочу трек с тяжелой энергетикой,aggressive_intense,31,5
train,218__aggressive_intense__tpl_15,хочу музыку с давлением и драйвом,aggressive_intense,33,6
train,218__calm_relaxing__tpl_7,подбери relaxing music,calm_relaxing,22,3
train,218__calm_relaxing__tpl_25,подбери трек для уютного видео,calm_relaxing,30,5
train,218__calm_relaxing__tpl_15,хочу что-то медитативное и мягкое,calm_relaxing,33,6
train,218__dark_tense__tpl_25,подбери музыку для ночной мрачной сцены,dark_tense,39,6
train,218__dark_tense__tpl_13,подбери музыку для mystery mood,dark_tense,31,5
train,218__dark_tense__tpl_6,хочу музыку для тревожной сцены,dark_tense,31,5
train,218__dreamy_atmospheric__tpl_3,хочу dreamy background music,dreamy_atmospheric,28,4
train,218__dreamy_atmospheric__tpl_21,хочу dreamy ambient музыку,dreamy_atmospheric,26,4
train,218__dreamy_atmospheric__tpl_13,подбери музыку для видео с природой,dreamy_atmospheric,35,6
train,218__energetic_electronic__tpl_11,нужен трек с драйвом,energetic_electronic,20,4
train,218__energetic_electronic__tpl_13,подбери электронный трек для динамичной сцены,energetic_electronic,45,6
train,218__energetic_electronic__tpl_14,нужна музыка для монтажа с быстрыми кадрами,energetic_electronic,43,7
train,218__happy_upbeat__tpl_27,"хочу что-то легкое, доброе и позитивное",happy_upbeat,39,7
train,218__happy_upbeat__tpl_23,нужен оптимистичный музыкальный фон,happy_upbeat,35,4
train,218__happy_upbeat__tpl_1,подбери радостный и бодрый трек,happy_upbeat,31,5
train,218__romantic_warm__tpl_21,хочу музыку для красивого личного момента,romantic_warm,41,6
train,218__romantic_warm__tpl_20,нужен теплый музыкальный фон,romantic_warm,28,4
train,218__romantic_warm__tpl_3,хочу warm romantic mood,romantic_warm,23,4
train,218__sad_melancholic__tpl_1,подбери печальный эмоциональный трек,sad_melancholic,36,4
train,218__sad_melancholic__tpl_12,хочу трек с ностальгическим настроением,sad_melancholic,39,5
train,218__sad_melancholic__tpl_23,нужен sad cinematic фон,sad_melancholic,23,4
train,221__aggressive_intense__tpl_10,подбери hard rock или metal вайб,aggressive_intense,32,6
train,221__aggressive_intense__tpl_25,подбери трек для angry mood,aggressive_intense,27,5
train,221__aggressive_intense__tpl_27,хочу мощный intense rock трек,aggressive_intense,29,5
train,221__calm_relaxing__tpl_3,хочу ненавязчивую расслабленную музыку,calm_relaxing,38,4
train,221__calm_relaxing__tpl_7,подбери relaxing music,calm_relaxing,22,3
train,221__calm_relaxing__tpl_6,хочу мягкую и спокойную композицию,calm_relaxing,34,5
train,221__dark_tense__tpl_6,хочу музыку для тревожной сцены,dark_tense,31,5
train,221__dark_tense__tpl_17,нужна музыка для драматического момента,dark_tense,39,5
train,221__dark_tense__tpl_14,нужен мрачный фон без веселья,dark_tense,29,5
train,221__dreamy_atmospheric__tpl_4,подбери музыку с воздушной атмосферой,dreamy_atmospheric,37,5
train,221__dreamy_atmospheric__tpl_13,подбери музыку для видео с природой,dreamy_atmospheric,35,6
train,221__dreamy_atmospheric__tpl_5,нужен трек для мечтательного настроения,dreamy_atmospheric,39,5
train,221__energetic_electronic__tpl_8,нужна энергичная музыка для action видео,energetic_electronic,40,6
train,221__energetic_electronic__tpl_14,нужна музыка для монтажа с быстрыми кадрами,energetic_electronic,43,7
train,221__energetic_electronic__tpl_7,подбери трек для спортивного ролика,energetic_electronic,35,5
train,221__happy_upbeat__tpl_27,"хочу что-то легкое, доброе и позитивное",happy_upbeat,39,7
train,221__happy_upbeat__tpl_29,нужна бодрая и светлая музыка,happy_upbeat,29,5
train,221__happy_upbeat__tpl_2,нужна upbeat музыка для видео,happy_upbeat,29,5
train,221__romantic_warm__tpl_14,нужен романтический фон без драматизма,romantic_warm,38,5
train,221__romantic_warm__tpl_25,подбери трек для love mood,romantic_warm,26,5
train,221__romantic_warm__tpl_27,хочу теплую инструментальную музыку,romantic_warm,35,4
train,221__sad_melancholic__tpl_27,хочу трек для melancholic mood,sad_melancholic,30,5
train,221__sad_melancholic__tpl_17,нужна эмоциональная музыка без радости,sad_melancholic,38,5
train,221__sad_melancholic__tpl_3,хочу sad piano mood,sad_melancholic,19,4
train,222__aggressive_intense__tpl_1,подбери мощный агрессивный трек,aggressive_intense,31,4
train,222__aggressive_intense__tpl_20,нужна сильная и напористая музыка,aggressive_intense,33,5
train,222__aggressive_intense__tpl_17,нужен мощный трек для спортивного видео,aggressive_intense,39,6
train,222__calm_relaxing__tpl_26,нужна музыка для slow mood,calm_relaxing,26,5
train,222__calm_relaxing__tpl_0,хочу спокойную расслабляющую музыку,calm_relaxing,35,4
train,222__calm_relaxing__tpl_2,нужна спокойная музыка без резкой динамики,calm_relaxing,42,6
train,222__dark_tense__tpl_29,нужна кинематографичная темная музыка,dark_tense,37,4
train,222__dark_tense__tpl_24,"хочу музыку, которая усиливает тревогу",dark_tense,38,5
train,222__dark_tense__tpl_27,хочу тревожное атмосферное звучание,dark_tense,35,4
train,222__dreamy_atmospheric__tpl_7,подбери атмосферную музыку для красивого видео,dreamy_atmospheric,46,6
train,222__dreamy_atmospheric__tpl_5,нужен трек для мечтательного настроения,dreamy_atmospheric,39,5
train,222__dreamy_atmospheric__tpl_13,подбери музыку для видео с природой,dreamy_atmospheric,35,6
train,222__energetic_electronic__tpl_15,хочу клубный электронный вайб,energetic_electronic,29,4
train,222__energetic_electronic__tpl_6,хочу электронную музыку для движения,energetic_electronic,36,5
train,222__energetic_electronic__tpl_27,"хочу музыку, которая звучит современно и активно",energetic_electronic,48,7
train,222__happy_upbeat__tpl_12,хочу бодрую позитивную композицию,happy_upbeat,33,4
train,222__happy_upbeat__tpl_28,подбери трек для happy mood,happy_upbeat,27,5
train,222__happy_upbeat__tpl_1,подбери радостный и бодрый трек,happy_upbeat,31,5
train,222__romantic_warm__tpl_5,нужен мягкий эмоциональный фон,romantic_warm,30,4
train,222__romantic_warm__tpl_12,хочу музыку с нежной атмосферой,romantic_warm,31,5
train,222__romantic_warm__tpl_0,хочу теплую романтичную музыку,romantic_warm,30,4
train,222__sad_melancholic__tpl_12,хочу трек с ностальгическим настроением,sad_melancholic,39,5
train,222__sad_melancholic__tpl_8,нужна меланхоличная атмосфера,sad_melancholic,29,3
train,222__sad_melancholic__tpl_29,нужна эмоциональная и медленная композиция,sad_melancholic,42,5
train,601__aggressive_intense__tpl_25,подбери трек для angry mood,aggressive_intense,27,5
train,601__aggressive_intense__tpl_14,нужна жесткая музыка для резкого монтажа,aggressive_intense,40,6
